id,name,popularity,followers
75bUlG7zJQWJkRqESmNWsW,Jessie Mae Hemphill,20,7414
7oBXyO32Jye8fDiyzFdrPU,Ranie Burnette,6,901
5RJkpc3xkw3nJ9Hv3cby6P,Rooselvelt Holts,0,3
2HffnaTfm3PX0quBCL77bz,L. V. Conerly,0,5
3s0krB7kVIw0i6eozqdQus,Tommy West,16,211
3epZD2zieI2b2YOqSEAOwn,Jacob Stuckey,0,24
3tJWGXGhMM8d0r8j71wid6,Big Jack Johnson,9,1829
3Nx8ZstWQZgNpDDP5eMFVw,Frank Frost,9,2648
6uyNFLuFLTtgVwmmt8kG0o,Booba Barnes,0,99
5XGoUb08p94SCPWohCzDFv,Lonnie Pitchford,1,395
57mD2xpKgNANtlCSwNDQn5,Jack Owens,10,1078
0y8ILRe8bg3IOiv64dF4z9,Bud Spires,2,113
2oSCfB4vNJ3oHT4jtziytk,Scott Dunbar,2,310
288ptwBqLrqmD6Z2622eLp,Robert Belfour,16,7352
6ufKm1SiYNIca3hTeRtx0t,Asie Payton,10,2932
2kCeJxw09P9O0PrLkNA1qR,Paul Jones,11,700
4AjOtjFSbn6TpZ0NpTPI6l,King Ernest,0,73
4OVYHrWUNZs9IB5aeWHsUE,Super Chikan,6,1747
0NZqoLq2YXXYJi4zEMAiAs,20 Miles,5,1084
4uttLvHGtQSpcf5D3PLW6E,The Neckbones,1,545
1w1ciiwfKNbVMwLuE1dlX8,Jelly Roll Kings,3,1443
6XsNPDOAlXyXQhvjE73R9c,Elmo Williams,0,101
5PXHQdsE6wKNW3hNpFDAyR,Hasil Adkins,23,19247
50NaJfCafDLmywQzwmvWBM,Jerry Mcgill,1,89
1jkW4W0VjzHKwua9o2TJmK,Sharde Thomas,0,47
1YLrCQC8gRomtIs7kc9Eyk,Luther Dickinson,31,6155
66SiMdpsWXE23qqX0JaWg9,Furry Lewis,21,18867
5eDWSxLTRmvRL7BHUmrXjB,Calvin Newborn,2,169
7CW5MYWUsyUYiHbiTmVZHe,Alex Chilton,31,34259
2KwYVOeeiIYInOOjPHka6B,(Most Of) The Randy Band,0,3
2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,57,874460
7KlnTxxqK2WlacpaohGlH4,The Fieldstones,1,145
3NDVCSwkYlGp8GyJdvcagd,The Panther Burns,0,18
5RwHWzd8IxjTvAiWxzd8Nf,Mose Vinson,3,274
7J8Uj3BYpf5f7FiZuR1AwC,Jim Dickinson,0,506
2NmmldHtbkBjOe7NbUK4tf,Precious Bryant,16,3134
5YfKHiZxLNRV5xbUZh66Ko,Thomas Burt,0,12
5IrMTnoQ7OgoLpFfsisXX2,Sunnyland Slim,22,9639
5gOBGZay8Nt5orlQI8UDDg,Frank Edwards,44,257034
39gMpw4vsyl8CLCW6OZx97,John Cephas,7,274
454ZmfE5h5JeoCksBvEymQ,Phil Wiggins,8,553
1uMw8GFqAjkdF0w9vB4XzI,Johnny Farmer,9,1280
162vmhvNI1scn4u3Y7QWV4,Elmo Williams & Hezekiah Early,1,610
32MjzVFguYrIJN03sPGOof,Peach Whild,0,1
6KHFyrYo5OPqK1r6GkUYmw,Go Gittas Camp,0,4
6mKoO1DyAfexU28hKhwnva,Shrive Alive,0,2
3dD55SIrrLMYNXWg5HR0Hh,Big Oomp,0,13
7cqaKMHqmjFMYa3rlrHtra,Preecher,0,1
73IlVk80PrVQlPW92IEv4r,Jontavious Willis,21,5321
4U5eHAv5qBumRcWEl84ZCb,Russell Malone,27,11571
3swWsITjSMsE6DDpKqF3VC,Amar Sundy,11,418
3VhLy0vBgFArC1TC71KmBB,Harrison Kennedy,15,1491
6ioeU07Ci67DggEBfwsCbm,Eric Bibb String Band,0,1
2laFwNRffMM18LvKKDxCs9,Habib Koité,38,68184
7tlMJGDvxoPp7KL5xwpugX,Ed Epstein,2,38
4wnzivx3OQ3vjrySAdTdJP,Ron Carter,41,64191
5Ppc0aChlO1gqw6s3yZNwN,Shaneeka Simon,13,201
3ICrdpN6DsXbCttb10AQL3,Chuck Campbell,1,26
1v5hoRyO2K9NNPm8GVOPEe,Tommy Sims,14,1069
22FSDd82O1vmZQE3TsYVKl,Glen Scott,3,229
5qjvtl7sQsjMEFadXXdEvE,Lisa Mills,8,1739
2ZOGlCOM5PwK92BmpHI3xP,Solo Cissokho,7,719
1nR1XH5VhrU885nlTvQ7sU,Ulrika Bibb,6,67
76EaAz0oJVx8IbnUbDOPmD,Popa Chubby,33,77636
4lwVPU42m7gVkMRfCR81LG,Guy Davies,0,3
4ConspsaeqXp9c2pOc3M0n,Jean-Jacques Milteau,25,7990
2lL4ckeM1A2Qo2Fe64dP0F,Ruthie Foster,32,28484
5Jz8KvGcccogOAUFbEff8D,Andre De Lange,5,324
2Roq56H3IIvY3DZUKrGO7Y,Leyla McCalla,33,39873
5kWZBRi1mL1QA414GqLllw,Ale Möller,21,3095
6Q8A9S9o98GqVGzDdiwvTH,Knut Reiersrud,24,5634
3RIsSUoG3tw0S19WabHxiM,Troy Cassar-Daley,36,47914
11jkqNKCeZ3h9hcpFppz8m,C. Höglund,0,11
6h6rvsubMjxNgb5fvOo1mP,Leon Bibb,3,418
4lf5sycK82JMzmkebi1Kic,Ray Lorraine,32,945
3LnKjRAWZqaSyJnHqc05Rq,Lisa Cimorelli,35,27973
6fg51LVMgKxGjpIR9ihl9k,Madysyn,36,3093
0NST5cNxDtRZuToY6ngC0k,Jordan Grace,52,5072
1Ym4XlxzqGu1vAKRrfOlJi,Rebecca Brunner,38,13282
1tTQcokfKcsCxZaHF2pIhw,Bailey Rushlow,49,21837
4ipdFPw9kXFc6TWPJ6VSFw,Jason LoCricchio,5,776
35lqAVh7MGUJPxHZDgiOeQ,Kolby Koloff,4,3966
5ZuWrQzWBgJXbAfcLx2WTL,Alyson Stoner,43,115686
5148ArIqx11KON7HEAWLeW,Danny Padilla,22,12057
2wNlZ2Vp23Sbv1DHgizbCb,Tiffany Alvord,42,138629
3eCJXCvaF67kCg6oA8iGMn,Jess & Cait,10,25
07r7OPIALkj6Icaoj4Kf5l,Madilyn,38,331373
472pLATJRRVRxQSxnnlcrB,Two Worlds,30,11321
2AMFPh2ul0HSbSJFVBMn1A,Chris Collins,8,0
5aj9AKqFL0JpL2sQ8Q2irp,Savannah Sgro,33,20033
0uGROBOrxSjGZ25OmwORW0,Nikki Phillippi,14,2781
4k51JgB5G0e33QYVpbcPuf,Jada Facer,52,69597
2WWTUZ3LpcAAPhSEz3H0rg,Alex G,40,76953
378dH6EszOLFShpRzAQkVM,Lindsey Stirling,64,2178641
7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,59,505909
7xHpTI9Y66mf9cW0uYNE0h,Crew,15,43
1YShAKfjTgzUs8szPqf7SD,Katy McAllister,27,35552
5wCYmeBtrQWxKmOBsXx3et,Jess Moskaluke,38,32614
0rAp8I6gq67AJEmzWEJ1ri,Rachael Lampa,44,63687
0MlsoNIUS9y5LyqqSrvHTb,Heather Janssen,22,2423
76NFN1uiQkQO1IHreQVOgi,Derek Ward,4,573
3DRbOQuxQVP2gTky9vWGE2,Cobus,9,1437
5UJ6lALUgCvxJWUPjMeeH0,Eppic,16,6256
4jHWpUyRI2rzJVimtasEBF,Julia Sheer,42,68781
3OiVNeHkjQfnikmcBXbplT,Megan Nicole,44,191853
1XsNOsypcygLr6VcuR74eg,Krista Nicole,6,260
07UfxXC4XzDjUUbtVGi7oE,Tyler Ward & Jeff Hendrick,0,59
5Jyxuj6Ho7xmNPrDub1U86,The Kentucky Gentlemen,26,1887
2qJwXmvCIAg9wd7q7h33Gj,Michael Allen,2,16
1WHYNuXOPMXUWpzGEqOHko,Cheryl Deserée,3,196
7arROC5pExP9MiKol457D8,Carmen Dianne,7,487
5mOeiY3aSzmjYY6BwTDJoH,The Country Any Way Collective,2,11
33dnQjRlbxp0FzvlNpy50B,Gabriel Mann,25,2782
4hfAjEKTAFTmJvGQCGTED5,Ariza,36,9032
2OGK0y30fYE1PMlwhhd89v,Ellen Winter,23,2982
1lpu6LF7kS0bfnu43pi2u0,Ruby Amanfu,41,25530
3FZcb2CjIQzsR10POOVtKV,The Slumberkins,18,457
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,71,3692433
1xMUrRkfPwUuGgCIXqxO8B,Will Chase,28,2088
3YdT8QvV4QvY4DfVJhxdcZ,Grace VanderWaal,51,1300633
2IfLIO3nsSn1CqNUeJ8sWE,Allie Moss,23,5565
6IjD7M43Yhh7iPvWz9LJi8,Bess Rogers,12,1857
3cR4rhS2hBWqI7rJEBacvN,Leslie Odom Jr.,70,253683
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,72,7074036
7xuy4P5ZINJne9QNaGF3Mh,Hannah Winkler,19,309
2GEW6nJjHKAFyqnsE3TdWx,Zooey Deschanel,55,39852
2Mf99N2VcDEcVuocyBLhyC,Greg Laswell,42,121517
6COz3VM06L8Ulc5Yo0EQmn,Storyman,8,1173
2NQEwAVHBNcI0tGMLlWwF1,Mat Kearney,52,473677
6QFuGrftxjfONIARygYHIe,Trent Dabbs,34,21879
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,60,562906
5oC4IIutTVy3XmJbTFRfPi,Slumberkins,22,2060
1WrqUPWlHN5FXCRcQgrkas,Lucius,53,174107
4xEcoUxmI70KeAP1r1Fvb5,Catherine Carlile,32,414
3iyG1duuxWpcuWa57VSeZ0,The Highwomen,47,145700
32opPqLCT3sF24Aso7wTXw,Natalie Hemby,49,17559
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,69,785352
2gqMBdyddvN82dzZt4ZF14,Yola,45,137033
1M3BVQ36cqPQix8lQNCh4K,Shovels & Rope,45,175034
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,72,2380679
1MhtYlJvUqfd2EgHSQTGK4,Jim James,45,122034
5q6z6GTth6lMbL9I8CAgby,Anderson East,46,140267
5fIZHCg2de8322HZodBDWL,The Secret Sisters,50,94611
4wM29TDTr3HI0qFY3KoSFG,Indigo Girls,52,342079
3lrDYjsghBMfUTiLziD9q9,TORRES,37,50256
1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,74,8525043
5KeUHRKEYWc5cFO5V032sb,Seattle Symphony Orchestra,51,13456
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,87,2388269
0QWrMNukfcVOmgEU0FEDyD,Jacob Collier,63,740122
7dmeVSH4lJqxXU7C87dKIB,Tanya Tucker,54,654878
5vMAKlvvMNSRQRYCAvpG6S,Brandy Clark,43,69930
2PfBzriIMRsCXPDtSy9vg8,Rufus Wainwright,53,324350
3JBmecDGXTll46ygrnGTM6,Allison Russell,46,75737
080apEI56n6y4wL1epxCDo,‘Into The Woods’ 2022 Broadway Cast,29,913
53ZSpDunfVHExPPPkbNqa8,David Patrick Kelly,19,114
2OEGI2wrCVmvavKEOMlccy,Phillipa Soo,65,69684
0zZCudK3BJR5TxxexmPTT6,Annie Golden,19,892
5aTwY2xyrJy4cS1jlFg1oG,Julia Lester,48,64612
2t5453S7ue4vkqbt0An4F8,Cole Thompson,30,193
2WHbNs4WT5ZN7rbjDqbyEE,Joshua Henry,48,6225
1V5Hq88OkI5tpsh1EKxStp,Patina Miller,66,4230
10Rz8waJrLT5ws501wHups,Alysia Velez,16,10
6jlWj6y00bMQt8XoKuCjyZ,Emily King,47,197879
7fxtWEwKKrFaykKItspdYg,The Milk Carton Kids,45,182607
2dOcCSGhsuviniO6gz11Y3,Solomon Dorsey,24,214
3ZAIKutVvLYqmcxfkBz5aP,Butterfly Boucher,40,20334
4zMX9gWf1DKhvsYHUCbBF7,T Bone Burnett,30,32383
1NpeO0rYdDwUjtaXMDlb25,Rob Moose,33,3005
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,61,486635
034u8Qcs47NHkRQXaWkLXW,morgxn,43,44398
7tFFagB7kjwoCTP3QMlzJD,Deb Talan,49,13318
6vvDymlJBME7J2SPsyY3td,Steve Tannen,49,1496
1An0HCtDktvCBDdFEu7HC0,Ozomatli,37,59730
1M85r8fn8TM2VSXv3YGJRJ,SteveSongs,33,2381
6zB02lwP6L6ZH32nggQiJT,They Might Be Giants,55,426518
6R664N4cEza3eORSqKSgO4,Colony House,49,204631
5YkBrE0wF8cAlq3GCOw5Eu,Best Coast,44,316745
5zzrJD2jXrE9dZ1AklRFcL,KT Tunstall,61,410518
1b1N51wmSK0ckxFAMPSSHO,The Impressions,47,269991
2q8yMr88X6USHznvOJjKC5,Rick Nelson,3,12
70pyKM7nM8QF1iLJJA0LJC,The Honey Cone,16,36
0hirZ8kPPdM9pzXpoagB4w,Marlena Shaw,49,77574
5uxkcHbgyNbyzq1nyChvCa,Sandie Shaw,38,87503
2sd9Q3r0Jhqpe3w9WVuG43,Crystal Waters,62,141808
7odHnkIoCbfSyqjcmoqO5b,Terra Naomi,14,11695
4XUnA7SuyMxdQoHfTncDTj,All Too Much,11,1522
5JTKRNH8lzbZcSvOqZSehS,Those Dancing Days,22,20524
0RpddSzUHfncUWNJXKOsjy,Neon Trees,65,1202726
1nMKpxQJwB2XLxJBOQ1yZ1,JD Walker,1,94
7o9Nl7K1Al6NNAHX6jn6iG,Travie McCoy,61,364645
67tSTaaEena434STFKeMJJ,Allstar Weekend,34,131652
1XphcjZamtmLyQHsHiOi1C,Moon,1,11
7gjAu1qr5C2grXeQFFOGeh,Passion Pit,56,1218342
4NcwaEQYKWvOiZF8XhyxBQ,Nolan Sotillo,27,3666
5S5ageUBkmeBkUHMnnvE7e,Shere,2,88
6oq587ZLML1vGHQUZKIxHk,Oh Darling,6,1430
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,68,3463649
02M8jBQuaOCfPKFgsMhLS0,Girl In a Coma,22,13913
2DtidViVelNGRQW2Znq5Mf,Opus Orange,25,11718
0uvsnVeqO2EKJTuUYkXEp0,Lauren Hillman,24,585
0UOrN3LNaKApiOSdvJiETl,Shout Out Louds,33,58275
5PDebzcbLlUMXgY3a3TSr5,Stick Hippo,0,42
1FDE7zZ6jmP8HHb9ej3mek,Sara Watkins,45,50722
4p5IivUAFtFlrvtVFnbK0l,Will Kimbrough,23,3424
76FWLfQYEGcW9PLIn5c0vw,Svavar Knútur,26,13398
5XXzbirPMlmi5sXeHUHX6F,Emily Saliers,12,1641
3xHybXLQEYmR2HfuIaQWFf,Keith Metzger,0,6
5y6lkcj6Me6wJ0yO7LOHeJ,Albatross,0,2
7IyZvzDCTvfk5JFhdN91yL,Kai Welch,3,193
5Ld19xtpAR80G2boTcHaVx,Harrison Storm,57,171486
6vUNwmljZAcn7tNtUoxG45,Old Sea Brigade,58,104765
7FfxvcUIbQ1VxrApeoq8ql,Eddie Berman,42,25565
0INDB6Snts5NDbzh8jC3lk,Run River North,45,76509
59sBwR0jPSTrbMtuTkRPN5,Wild Rivers,64,217779
6AyATGg7mDgBlZ4N5uNog0,SYML,71,738754
4DNoAXTvMQBzmxWdBuIB6V,Jenn Champion,30,10748
5JoU0EDGoDd6zBTUtzDQw4,The Holiday Place,31,443
5Tkwh0ebQFCwbK0v2C2n2X,Anna Scouten,5,2029
5e1SaJPn6U7YpOrNTkW1jH,Lydia Luce,35,17238
7tNLRmiAN8hpmFrbIHiHsy,Patty Griffin,44,153806
6Xb4ezwoAQC4516kI89nWz,Imogen Heap,70,461729
2Wda8QEZK7twazWzqDvOdk,Maddie Poppe,36,55315
60ht0hWRy1yjUDfNsLuHuP,Lucinda Williams,50,243618
4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,51,368298
6rJ1GwtHin2BJbKLuNn9pi,Jazzinuf,50,141866
4cnFw4bkIWVGKUBsr93OS5,Stephen Day,49,71506
0AV5z1x1RoOGeJWeJzziDz,Jordy Searcy,50,70521
0ZcJXldoq09BRIMl0Qh1Vm,Dave Koz,50,105885
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,81,11091277
6I3M904Y9IwgDjrQ9pANiB,Kenny G,64,1059816
23DFMY4nrnRu8bAAypT3HF,Taylor Goldsmith,31,1570
6PykrTPtMnj4H6EETYYOgK,The Choir Room,24,1074
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,72,4624069
2vm8GdHyrJh2O2MfbQFYG0,Ingrid Michaelson,58,784458
5iwLVxdLzgm1cLrZunXzWR,AFSHEEN,37,6586
2IjiuEObrCKyZvSb8xLxG9,filous,50,116120
4AGwPDdh1y8hochNzHy5HC,RAC,55,165353
2SlMPjZm02pC12ODpApdhB,Young Summer,36,32022
4CHiVarfTsFhkFOk5vHS77,Marc Scibilia,48,51669
5cbak2U6nZWXDYiG72E3lH,Devon Gilfillian,42,51398
5zFMLXUnqxwdgTpLCX9LDj,Super Duper,35,21624
4ISvSAA85lr3lDwpMEBNgS,Jason Reeves,45,42951
41IbYYlSlUZBjudQNAGvDu,Jordan Frye,30,1652
4LuEEQLErHvNdZDxEWf6W1,Emily Hearn,28,14711
794GTZkztMS29PO7cTOnmY,Stephen Kellogg,23,12880
147dKKwnUn9qesNx8uAs3Z,Ilan Eshkeri,52,24126
5bmJZXbSwMfcTaB3hSnkhx,My Riot,17,8201
6zkbvSbHHu4hFYxE3l13Ed,Subsonar,0,37
6rAQ1ebBhVcnZTwBQr6e6j,The Freelance Hellraiser,9,530
7cTTGH6Jdf7f2aH4ahh1z6,Tunnelz,0,8
76DfVm5okud2I5Az7YWvnV,Brian Lopez,19,2427
27M9shmwhIjRo7WntpT9Rp,Frank Turner,53,358271
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,65,886758
7mWMzxN6IAIQ1tfFFtAiQv,Bryn Christopher,52,8069
0hcy0NtYr1w8sR7u06qczT,brock,25,485
21B4jICzw4HvMZGTs0WgK4,Harvest Son,29,969
4bU685oayr3KvaP4qdoYdu,Franklin,45,1760
0gadJ2b9A4SKsB1RFkBb66,Passenger,71,3233242
25tMQOrIU4LlUo6Sv8v5SE,Gavin James,58,712238
7qPLO2XOUaRrRxkvLZ3AEK,Zeeba,62,256017
2jNb4TNoYjSHsK5ONo6miz,Decades,22,488
3RTvjOiMTkz6Vg2HzxIyxh,Jocelyn Rowland,0,1
3uNytvEwFr6DPBGgFTKDCs,We The Ghost,6,1012
5PzKNoCvFyol8lNOERPlER,Desi and Cody,8,513
0gqbCTuM9h7urPpTvtQmVr,Chloe Johns,0,427
4N7EJXqb6JvNKTMOUdJhjY,Steve Liddell,0,196
7g99Lpy2qz1mtR3wcQxUFW,Tylisha Oliver,0,0
3M9XyvZIelR2BtDmGAR4bO,Myron Oliver,0,0
0Z4hiBtc2jT6c6Ezy4zvLv,Noelle Kilgore,0,4
5ia8bhz7EqHpQdsZu83jJ8,Jay Lashley,0,0
4oEeUK3pzW0XpaE5AMi5ws,Julia Frej,16,4450
4FCOuT9ry6vSUGm9QFgO1O,Lindsey Sandella,0,0
0tO2sMkL88ISowznATo1sB,Ben & Noelle Kilgore,11,1428
4we5S2VLjgY9KzIzApL1KI,Ryan Tedder,56,34521
38SWPOPO1YqxUPnT4AAoID,The Mayries,54,95955
5jq01ts8cBQWwVZOpMax6s,Ira Wolf,40,49837
0ZDm55WIaMpvEkX8cY1AAk,Robby Hecht,33,5126
4MooFRc57kHWw2b5F8ocGJ,Katie Schecter,4,1353
5dUUxJQg27XaHdKyLYwNg5,Molly Parden,40,16989
4ldpayfBpr5si9T5bDQ5vA,Alexz Johnson,23,58351
3rsw1IvOxlPLMyyqREKKmy,The District,19,607
4g8zYTUR6y5NvvH2SVxxGf,Oliva Ondrasik,0,7
7AkWt7YEj7PbVDqTFRKl1g,International Children's Choir,17,907
0BRehtoIF9v5aXem1pMp8s,The Five for Fighting Quartet,0,17
2NzWRNaaLByHyI3wpuec8P,Jim Brickman,56,125366
53ex7LxHEwVMAzfA1jLoLi,The Ukrainian Orchestra,5,14
5wONG6j4El6k5iOXQdA0Ha,Kate York,23,2868
5WRElKaZsn1tGnrgmJVAeO,Cam,51,278988
0lkkqP8IOVMIUFIHjkvcQI,Molly Jenson,8,764
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,64,1902817
6b1So5hwAiZ6r6tiXsEQUN,Elizabeth Zinman,2,22
5WUlDfRSoLAfcVSX1WnrxN,Sia,83,27312316
7hG7hIND0up2BROK1ChwV5,The Edison String Section,0,2
1N9n8MSxrr4Emhb566493b,Morgan Page,52,148035
14Tg9FvbNismPR1PJHxRau,Sultan + Shepard,58,117276
64MoFdq8ORI3V98AR5SPWL,BT,45,95433
10zhraUsGsnA01EzkQ9N4u,Andy Caldwell,24,8400
5d1oOpLkM76Tgr2zWMTYkm,Jonathan Mendelsohn,49,17048
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,54,611736
1C60viSZv6BoYtrnkZ44g5,Nadia Ali,49,95006
5FRjxb92dAaj5MFCYhU8xc,Coury Palermo,4,236
3rUqgY188kWz0hKkqnpk9F,Richard Walters,41,17885
0lvMuS0iXYOMFHKdnRr02n,Shelley Harland,29,1539
5LjQNssIjReuJSupP3hqXl,Shana Halligan,37,3595
0IwlY33zbBXN7zlS9DP2Cj,Nico,59,315134
4m6VmvHDXWmVdIw6EJGQ86,Frances,41,79020
0QrowybipCKUDnq5y10PD2,Amos Lee,58,466856
0bzfPKdbXL5ezYW2z3UGQj,Michael Kiwanuka,65,1380538
3x8FbPjh2Qz55XMdE2Yalj,Nick Mulvey,57,275945
2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,69,2457970
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,67,2453467
3RMHexittaAZkf8zukkZB8,Trevor Hall,58,361094
5dTYaRzOn4rXGBLH052EeQ,A Fine Frenzy,41,261518
25mrbNwFzoqPWyYXLhiDRw,Alexi Murdoch,51,263596
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,63,946946
7Gf3LSwa5hh8Cjo60WhVjC,India.Arie,54,874483
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,76,10164571
7FgMLbnZVrEnir95O0YujA,Five For Fighting,56,837564
4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,63,1072056
6Vfn70eqp3AgtiZZtQcv4W,Ben Bridwell,39,3214
1yLlQimDTRrACa45u50LXW,Josh Kelley,34,40493
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,78,12207568
49RRjdOtssOA73G9NnVeUM,Tristan Prettyman,35,76731
1EwStlJbpwWP3NBYmNzRPP,Gabe Dixon,34,22269
29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,64,765860
04gDigrS5kc9YWfZHwBETP,Maroon 5,85,40836033
1nJvji2KIlWSseXRSlNYsC,The Velvet Underground,63,1869473
3UpIbyXfGzmHG6TMH4dJEk,Aimee Mann,48,239417
6chaALGDddADsms3tIelnK,Sarah McLauchlan,5,527
0jJNGWrpjGIHUdTTJiIYeB,The Wallflowers,55,803031
0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,61,1555994
55tif8708yyDQlSjh3Trdu,Ben Folds,48,297917
21UJ7PRWb3Etgsu99f8yo8,Stereophonics,62,1508997
5krkohEVJYw0qoB5VWwxaC,The Black Crowes,60,734536
1FFFa130FeOx5o2lTB1dUB,Chocolate Genius Incorporated,20,3840
76oeXwztPqAxVg9oqozK3z,Heather Nova,40,84304
3N6WAAPHoIjo6na008793X,Paul Westerberg,34,51808
3W4xM5XYtUp4ifYYPVKVdk,Grandaddy,48,159496
1RM5gp0RFfjpJhCYFPB30p,Nick Cave,46,462790
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,78,9608458
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,78,11347426
1KCSPY1glIKqW2TotWuXOR,P!nk,81,16230571
1qUjOF5fzrpoNycD36b2jZ,Nate Ruess,65,228993
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,77,7972068
4S9EykWXhStSc15wEx8QFK,Céline Dion,74,7937987
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,76,14472689
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,84,23208299
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,73,10185372
360IAlyVv4PCEVjgyMZrxK,Miguel,78,4925805
47zz7sob9NUcODy0BTDvKx,Sade,73,3638795
2AOt5htsbtyaHd5Eq3kl3j,Maxwell,58,1631602
2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,72,2741444
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,71,6926968
7fBqxLIxik3AahrUJhaHuP,Static,23,1054
0TImkz4nPqjegtVSMZnMRq,TLC,68,3835659
3X458ddYA2YcVWuVIGGOYe,Toni Braxton,63,3964005
73ZPfpfg1LBVvDEArK4l5B,Des'ree,54,256342
3AQRLZ9PuTAozP28Skbq8V,The Script,73,7860746
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,70,3938066
3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple,63,1361615
3nnQpaTvKb5jCQabZefACI,Jeff Buckley,65,1271420
6J7rw7NELJUCThPbAfyLIE,The Civil Wars,54,786004
70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,71,5011165
6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,56,595439
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,74,5246541
21egYD1eInY6bGFcniCRT1,First Aid Kit,61,1183612
2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,63,1935276
3CYSRCHfilgR8DSbkCMp5j,Cowboy Junkies,47,190522
3uT7nEkZwWc2GBiqUZGoOe,Aqualung,42,66251
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,76,3705543
1SQRv42e4PjEYfPhS0Tk9E,The Kinks,65,2519419
5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,60,1247017
7enBrBojgBJuPPdqTq4Z5F,Citizen Cope,52,342952
61YE3whKiuRr83j1yOm5M7,Augustana,44,214048
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,73,1642716
4LG4Bs1Gadht7TCrMytQUO,The Shins,62,1157442
2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,59,1538228
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,74,6093857
3xlxlp5Pzc1JYmyUPS79VC,Josh Hoge,4,2366
1pf3joSSGlPRxmUoWSsh1W,Finley Quaye,43,77117
2AHGrNDMKFi8rHqQ8kJqfl,William Orbit,45,55310
0f5nVCcR06GX8Qikz0COtT,Omarion,60,2818615
2ht3wxeT69CzyKFChNnNAB,Big Boi,53,435253
1fZFQ8TmAKNsBWDoNzuM2u,Dangerman,2,245
5L1n6wVJMxBw6sZbxD0XAU,Quietdrive,36,72364
2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson,47,1259140
2PSiyldxmJze7xiqbz658m,Spin Doctors,57,645846
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,77,9128799
5svDnd8joFhbpbA3Ar0CfN,Junkie XL,54,111807
28GmLYDzZIZWQChkzH1Mgy,Cheyenne Kimball,21,45635
4USVPhP06DX3JD1n0KnjBn,Getaway Cruiser,9,88
3tnTlR2MCaYNQqV3v1908x,Heather Small,32,27786
78SHxLdtysAXgywQ4vE0Oa,Bush,60,1815533
3zMir00BoCKhwNTjlT61KN,dEUS,42,119812
0TJB3EE2efClsYIDQ8V2Jk,Elbow,53,514961
1qAMxE8YRo3KREMiKiyUkV,Pete Murray,46,157161
5JpCpVY5QQa9oAhJMpu7FJ,The Electric Soft Parade,16,10195
1lqW59DUEKqvcHc8mVWBtH,Our Lady Peace,50,368135
3wury2nd8idV4GecUg5xze,Primal Scream,51,495676
0eu5Ihjf43zyB6aHwdpeME,The Alpine,0,126
7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,52,445726
